code,beta,se,pval,abs_40_M,abs_40_F,abs_50_M,abs_50_F,abs_60_M,abs_60_F,abs_40_MD,abs_40_FD,abs_50_MD,abs_50_FD,abs_60_MD,abs_60_FD,abs_40_MU,abs_40_FU,abs_50_MU,abs_50_FU,abs_60_MU,abs_60_FU,RR
C25,4.99183175950151,0.0507657526277789,<2e-16,81.1% [77.4%-84.1%],60.7% [56.6%-64.5%],98% [97%-98.6%],88.7% [85.9%-91%],100% [100%-100%],99.4% [99%-99.6%],0.7740984145431,0.565774181601157,0.969775994275406,0.859312264822288,0.99971472767247,0.989674208600163,0.841287074358295,0.644637594673127,0.986116054205901,0.909734115564689,0.999954862657097,0.996403970810438,147.21 [133.26-162.61]
C26,4.30054110548871,0.167037025646152,<2e-16,56.6% [43%-67%],37.5% [27%-46.4%],86.4% [73.9%-92.9%],67.5% [52.9%-77.5%],99.2% [96%-99.8%],93.2% [83.4%-97.2%],0.429571802217542,0.270117065057791,0.7392459834885,0.529441201102982,0.959538559210988,0.834452894577122,0.670451651427288,0.464387128729605,0.929467695854933,0.774981377372138,0.998245570589878,0.971834439930529,73.74 [53.15-102.3]
C32,2.67292519873064,0.186141145425024,<2e-16,15.2% [9.9%-20.1%],8.8% [5.7%-11.9%],32.5% [22.1%-41.5%],19.8% [13.1%-26%],60.8% [44.8%-72.2%],40.9% [28.4%-51.3%],0.0990662241824956,0.0568233450641675,0.220827097013697,0.130558715505046,0.448350114294513,0.283569755831178,0.201388078140498,0.118887385408053,0.414810862492002,0.260365296472167,0.721589158621167,0.513134875859842,14.48 [10.06-20.86]
C34,4.52168077234642,0.031086747435945,<2e-16,63.9% [61.3%-66.5%],44.2% [41.7%-46.5%],89.7% [88.2%-91%],72.7% [70.3%-74.9%],99.4% [99.1%-99.5%],94.5% [93.3%-95.4%],0.612510690043754,0.417382474325215,0.881696413478223,0.703309861630412,0.991305807009773,0.932779037291128,0.664585090575525,0.464928302783369,0.910402424787759,0.748998876856282,0.995425379307087,0.954414834021076,91.99 [86.55-97.77]
C38,5.08603187773124,0.189389716073662,<2e-16,84.1% [68.5%-92%],64.3% [47.6%-75.7%],98.8% [93.7%-99.8%],91.4% [78.7%-96.6%],100% [99.9%-100%],99.7% [97.5%-100%],0.684648206788714,0.476007085517293,0.93669157082861,0.786737155901188,0.998609107033493,0.974840386007946,0.920139338704289,0.757332223735905,0.99756883413092,0.965702875804711,0.999999418224123,0.999679276830263,161.75 [111.59-234.45]
C41,3.47715061105099,0.223909654836005,<2e-16,30.8% [18.6%-41.1%],18.7% [10.9%-25.7%],58.4% [38.9%-71.7%],38.9% [24.1%-50.8%],87.7% [69.2%-95.1%],69.2% [48.3%-81.7%],0.186219711094116,0.10904604078047,0.389248425134315,0.241367157557124,0.691527754382424,0.482543441296125,0.410920885967186,0.257300340613644,0.717253325062471,0.508401727634503,0.951148330372553,0.816796397022366,32.37 [20.87-50.2]
C43,1.55038758641572,0.108375993046746,<2e-16,5.2% [4.1%-6.3%],3% [2.3%-3.6%],12% [9.6%-14.3%],6.9% [5.5%-8.3%],26.2% [21.3%-30.9%],15.7% [12.5%-18.7%],0.04114796766287,0.0232579739178306,0.0955803802822536,0.0546998080963627,0.212665177243971,0.125284850620094,0.0630111409545727,0.035838280782538,0.14338806488363,0.0831397652308249,0.308666841989407,0.187019168985929,4.71 [3.81-5.83]
C44,0.166510610447608,0.0808663955439919,0.039,1.3% [1.1%-1.6%],<1%,3.2% [2.7%-3.6%],1.8% [1.5%-2.1%],7.4% [6.2%-8.5%],4.2% [3.5%-4.9%],0.0111894453776358,0.00627803380884084,0.0266141682217661,0.0149798290575851,0.0622733746044672,0.0353284912820395,0.0155039016968737,0.00873033150166924,0.0364745010284756,0.0206397740421104,0.0848992010821704,0.0485870738576915,1.18 [1.01-1.38]
C45,4.43720373492975,0.0802390345817128,<2e-16,61.6% [55.2%-67.1%],42% [36.5%-46.9%],89.6% [85.1%-92.7%],72.3% [66%-77.4%],99.5% [98.9%-99.8%],95.2% [92.1%-97%],0.552301908582057,0.365423286161259,0.851362786531398,0.659876841375528,0.988844109136043,0.921358403276154,0.671317604829107,0.469071518595101,0.926823323258958,0.774242519455247,0.997910651099168,0.970188418304528,84.54 [72.24-98.94]
C48,4.14958180999226,0.108593941286755,<2e-16,51.6% [43.3%-58.6%],33.1% [27%-38.6%],82.1% [74.1%-87.6%],61.5% [52.8%-68.6%],98.3% [96%-99.3%],89.6% [83.2%-93.6%],0.433006707516669,0.270445049429648,0.74148925206349,0.528414852581399,0.959676839502546,0.83197546778445,0.58612326874107,0.386496482589386,0.876228342742106,0.685641335440534,0.993005915078022,0.936013044641221,63.41 [51.25-78.45]
C49,2.98395010783305,0.156568685830309,<2e-16,20.1% [14.4%-25.5%],11.8% [8.3%-15.2%],41.5% [31%-50.4%],26% [18.8%-32.5%],72.2% [58.7%-81.2%],51.2% [39.1%-60.9%],0.143819552651003,0.083365758856807,0.310223661959091,0.187928481665787,0.587329387250555,0.391059616452025,0.254677081209879,0.152219473683287,0.503578432397696,0.325293880185804,0.812085837470603,0.609119578411293,19.77 [14.54-26.87]
C50,1.60624965708553,0.0631840512682642,<2e-16,5.6% [4.9%-6.3%],3% [2.6%-3.4%],12.7% [11.2%-14.2%],7% [6.2%-7.8%],27.6% [24.6%-30.6%],15.9% [14.1%-17.7%],0.0485024212563682,0.0264139029101639,0.111985546664678,0.0619358804734025,0.245559453400082,0.140694129371438,0.0626406515107588,0.0338419644883239,0.142146165093749,0.0783641386758696,0.306024748229036,0.176759105568429,4.98 [4.4-5.64]
C53,3.54656083169525,0.229920053819413,<2e-16,-,19.8% [11.4%-27.4%],-,40.9% [25.2%-53.4%],-,71.6% [49.9%-83.9%],0.194542205833296,0.114046961270055,0.404095473117475,0.25152103781459,0.709130816707178,0.498924198985001,0.436540189473011,0.273707399760978,0.745834252631566,0.534038493080301,0.962164913961504,0.838888048976481,34.69 [22.11-54.45]
C54,2.25713869095585,0.112221762883533,<2e-16,-,5.8% [4.6%-7.1%],-,13.4% [10.6%-16%],-,29% [23.4%-34.1%],0.0812331409709161,0.0458360126364541,0.183342470197034,0.106086720248421,0.38247459926455,0.234214865491944,0.125148213194702,0.0708940689908897,0.272387476736804,0.16046018459154,0.531590806605203,0.341114643680856,9.56 [7.67-11.91]
C55,3.82926868132963,0.186331793506443,<2e-16,-,25.3% [16.9%-32.9%],-,50.2% [35.8%-61.4%],-,81.1% [65.2%-89.7%],0.282303234246631,0.169108177956698,0.547802158890265,0.358006035035657,0.849316536759507,0.65239358972011,0.511974666374404,0.32889186747427,0.819317154641937,0.613752758421,0.983212258348892,0.896943938191165,46.03 [31.95-66.32]
C56,3.82126938594913,0.06966015899447,<2e-16,40.9% [36.2%-45.1%],24.5% [21.5%-27.3%],71.2% [65.8%-75.8%],48.6% [43.8%-53%],94.8% [92.1%-96.6%],79.4% [74.4%-83.4%],0.362362158927549,0.214973354045314,0.657614921921985,0.438099013770366,0.920886545329131,0.744332897154559,0.451394552867581,0.273496868055202,0.75797851653812,0.530027999382865,0.965560676057763,0.833592678538547,45.66 [39.83-52.34]
C57,3.68475171587122,0.218794617666635,<2e-16,-,22.4% [13.5%-30.4%],-,45.4% [29.2%-57.8%],-,76.4% [56.1%-87.3%],0.227662008482989,0.134573014911264,0.460979536251396,0.292285151705425,0.770949535003797,0.561479313517363,0.477889912114401,0.303776269888475,0.787628279989844,0.578237496441476,0.975243699989478,0.872668672107505,39.84 [25.94-61.17]
C61,1.21821825224858,0.0607856055666183,<2e-16,3.7% [3.3%-4.2%],-,8.6% [7.6%-9.5%],-,19.1% [17%-21.1%],-,0.0327572371591647,0.0189040973402825,0.0760954294848282,0.0443181745006603,0.170321662424689,0.101398755181505,0.0417635409017861,0.0244065111633689,0.0954414001788652,0.0564676476008694,0.211171560267304,0.128443232254902,3.38 [3-3.81]
C64,2.72092838477496,0.0821808621244704,<2e-16,15.8% [13.4%-18.2%],9.3% [7.8%-10.7%],33.5% [29%-37.8%],20.6% [17.5%-23.5%],62.1% [55.6%-67.6%],42.1% [36.7%-47.1%],0.133903510230467,0.0777585680366877,0.290075951194428,0.175399263425074,0.555973928129831,0.366766833079688,0.181677217979248,0.107140243926426,0.37762566092482,0.235163389609904,0.675722129811588,0.470999321425329,15.19 [12.93-17.85]
C65,3.39971228404752,0.21857535110648,<2e-16,28.9% [17.7%-38.6%],17.4% [10.3%-23.9%],55.7% [37.2%-68.7%],36.6% [22.9%-47.9%],85.6% [67%-93.7%],66.3% [46.2%-78.9%],0.176639119646735,0.103149503572271,0.371800139458668,0.229229545752244,0.669955945715037,0.462456780365587,0.386076362709211,0.239347755486584,0.687202332454297,0.478858376238994,0.937460172685062,0.788710942079994,29.96 [19.52-45.98]
C66,3.16918571869634,0.213492736224,<2e-16,23.7% [14.5%-31.9%],14.1% [8.4%-19.4%],47.6% [31.3%-60%],30.4% [19%-40.2%],78.6% [59.2%-88.8%],57.9% [39.4%-70.7%],0.145279544556757,0.084194084700046,0.31308270325006,0.189718642666887,0.591627327896827,0.3944526241628,0.31893352267281,0.193983753471301,0.599787491023804,0.402012626009839,0.887653654204816,0.706995950146022,23.79 [15.65-36.15]
C67,1.77077974187428,0.0790541517257556,<2e-16,6.4% [5.4%-7.4%],3.7% [3.1%-4.3%],14.6% [12.5%-16.6%],8.6% [7.3%-9.8%],31.1% [27%-35%],19.1% [16.3%-21.7%],0.0544591327162601,0.0311513869151864,0.124762804771665,0.072522746116859,0.270419297570227,0.163126833909561,0.0742451767772173,0.042901930976565,0.16639404527948,0.0982979693900448,0.350249315845517,0.217433211417906,5.88 [5.03-6.86]
C69,2.27185670162596,0.288862312607179,4e-15,10.4% [4.7%-15.9%],6% [2.6%-9.2%],23.2% [10.8%-33.8%],13.7% [6.2%-20.7%],46.7% [23.9%-62.7%],29.7% [14.2%-42.5%],0.046648966474358,0.026396856751674,0.108018393774802,0.06199763886752,0.238655958573737,0.141569143351359,0.158741069211696,0.0923675358278099,0.338139089549764,0.206577040538838,0.627004123488826,0.424761849858829,9.7 [5.51-17.08]
C71,5.07018083573217,0.056383703696691,<2e-16,82.7% [78.9%-85.9%],63.2% [58.7%-67.3%],98.5% [97.6%-99%],90.8% [87.9%-93%],100% [100%-100%],99.7% [99.3%-99.8%],0.78898108938255,0.586716912867236,0.97592649239309,0.879447803870704,0.999857706334138,0.993444158479852,0.858505305474281,0.672618820652018,0.99040916274438,0.929661726066646,0.999985058098365,0.998250013410397,159.2 [142.55-177.81]
C73,1.48654643823383,0.301714746463921,8e-07,4.9% [2%-7.7%],2.8% [1.1%-4.4%],11.3% [4.8%-17.4%],6.5% [2.7%-10.2%],25% [11.1%-36.7%],14.9% [6.3%-22.6%],0.020305023273942,0.0114290886305954,0.0479043095453155,0.0271285995275242,0.110503005561484,0.0634926038328131,0.0770190824388884,0.0438839114763506,0.174153659489419,0.101602763268662,0.366947789526953,0.225870252414461,4.42 [2.45-7.99]
C76,3.97160618724854,0.185982733606851,<2e-16,45.3% [31.8%-56.1%],28.7% [19.3%-37%],76.3% [59.9%-86%],55.4% [40.1%-66.8%],96.8% [88.7%-99.1%],85.4% [70.5%-92.8%],0.317859086807608,0.192875912302777,0.599486221286153,0.400998636387427,0.887131248320969,0.705269176984773,0.56146441964886,0.370162079881767,0.859842571634092,0.667821155256006,0.990825382261852,0.928017816435656,53.07 [36.86-76.41]
C77,3.52010778977138,0.0694130663755263,<2e-16,31.8% [28%-35.4%],19.1% [16.7%-21.5%],59.8% [54.4%-64.5%],39.6% [35.3%-43.6%],88.6% [84.5%-91.5%],69.8% [64.4%-74.5%],0.280349277376232,0.166549760063049,0.544303730702188,0.352801321561238,0.84518362353667,0.643876801610695,0.353911457452388,0.214528448802639,0.645135197088382,0.436065203797215,0.915339883012371,0.744741398780661,33.79 [29.49-38.71]
C78,4.7924800539772,0.0301498318865678,<2e-16,73.5% [71%-75.8%],51.9% [49.4%-54.3%],95% [94%-95.8%],80.9% [78.8%-82.7%],99.9% [99.8%-99.9%],97.6% [97%-98.1%],0.709740453752574,0.49412552461378,0.940356224308874,0.788174585952378,0.998242394407735,0.969505228523716,0.758295313012926,0.543299278802328,0.958365890000191,0.827208908649754,0.999251242389684,0.981255050953968,120.6 [113.68-127.94]
C79,4.98539760342298,0.0320190390352697,<2e-16,80.3% [77.8%-82.5%],58.9% [56.2%-61.5%],97.5% [96.8%-98%],86.7% [84.9%-88.3%],100% [100%-100%],99% [98.6%-99.3%],0.77825719172118,0.56153191247664,0.968298912551608,0.84858694169216,0.999595219712449,0.986020862864895,0.824652605515093,0.614741808656051,0.980166869490652,0.883440457207849,0.999866740940242,0.992514425005032,146.26 [137.36-155.73]
C80,4.68132488996369,0.05739101671819,<2e-16,70.6% [66%-74.6%],49.4% [45.1%-53.3%],94.4% [92.2%-95.9%],79.8% [75.8%-83.2%],99.9% [99.7%-99.9%],97.7% [96.4%-98.5%],0.660295580464924,0.451405986909527,0.922139144976162,0.758074214180302,0.997498797618399,0.964183659116503,0.745948639712247,0.533403377117041,0.959452475873852,0.831978506891996,0.999469972928712,0.984979109595262,107.91 [96.43-120.76]
C81,3.07744531859777,0.204380025020294,<2e-16,21.9% [13.7%-29.2%],12.9% [7.9%-17.6%],44.5% [29.8%-56.2%],28.1% [17.9%-37%],75.5% [56.9%-86.1%],54.5% [37.6%-66.9%],0.137220535575378,0.0793376395286159,0.297522223499091,0.179426270742956,0.569256878660235,0.37598060340509,0.292458397507027,0.17624026669058,0.561940115849091,0.370345298717411,0.860814829741018,0.668860458232512,21.7 [14.54-32.4]
C82,1.62036658461777,0.20879791551598,8e-15,5.6% [3.3%-7.8%],3.2% [1.9%-4.4%],12.8% [7.8%-17.6%],7.4% [4.4%-10.3%],27.9% [17.6%-37%],16.8% [10.3%-22.8%],0.0333251086498282,0.0188028829078453,0.0778918649892371,0.0443944583676691,0.175855959465902,0.102632982876031,0.0779627248076906,0.0444615364048213,0.175979954841977,0.102785526615669,0.370093515598583,0.228174246882149,5.05 [3.36-7.61]
C83,2.91564923445927,0.0805932278441751,<2e-16,18.9% [16.1%-21.6%],11.1% [9.4%-12.8%],39.1% [34.2%-43.8%],24.4% [20.9%-27.7%],69.2% [62.9%-74.5%],48.4% [42.6%-53.7%],0.160932091330781,0.0937762766501311,0.341712136276658,0.209095757319942,0.62866466583205,0.426309057005881,0.215954791150801,0.127916069726658,0.437502429560108,0.276574711037406,0.744967772485339,0.536513309866627,18.46 [15.76-21.62]
C84,3.41523826044651,0.179998916230995,<2e-16,29.3% [20%-37.4%],17.7% [11.8%-23.1%],56.2% [41.4%-67.3%],37.1% [25.9%-46.6%],86% [72%-93%],66.9% [51%-77.6%],0.200192897935272,0.117665249001219,0.413853499838755,0.258671239536258,0.720048394353769,0.509952890200847,0.374314283121586,0.231463160634687,0.672654319991364,0.465827151941718,0.930321108239731,0.775936742130904,30.42 [21.38-43.29]
C85,2.71637607049831,0.0901377781855016,<2e-16,15.8% [13.1%-18.4%],9.2% [7.6%-10.8%],33.5% [28.5%-38.1%],20.5% [17.2%-23.6%],62.1% [54.9%-68.1%],42% [36%-47.3%],0.131325402743168,0.075868244062402,0.285255952899693,0.171520257031868,0.549280616568892,0.36007403035342,0.183522059245553,0.107587915054818,0.381419370074392,0.236394461026253,0.680836188684967,0.473423645935901,15.13 [12.68-18.05]
C90,2.80269282665224,0.102151991985355,<2e-16,17.1% [13.9%-20.2%],10% [8%-11.9%],35.9% [30%-41.4%],22.1% [18.1%-26%],65.3% [57.1%-72%],44.9% [37.8%-51.1%],0.138543218433015,0.0803008198802945,0.299529074053148,0.181092811495713,0.570789683728313,0.377844341973821,0.201679209929971,0.119055004617762,0.413963073964613,0.259753755668137,0.719664086200872,0.511251612141031,16.49 [13.5-20.14]
C91,2.58168931078525,0.127520468167141,<2e-16,13.9% [10.6%-17.1%],8.1% [6.1%-10%],30.1% [23.5%-36.1%],18.2% [14%-22.2%],57.4% [47.2%-65.6%],38.1% [30.1%-45.1%],0.106199437405047,0.061040234032403,0.235402426960878,0.139758799613674,0.472209349406898,0.301185828273582,0.17141585422152,0.100349394160441,0.360700667424678,0.222467012894167,0.655970024366636,0.451301600909208,13.22 [10.3-16.97]
C92,4.09118623578864,0.0851972693220716,<2e-16,49.2% [43%-54.7%],31.6% [27%-35.9%],80% [73.8%-84.7%],59.5% [52.9%-65.3%],97.8% [95.9%-98.9%],88.4% [83.2%-92%],0.429524987831633,0.270246631847884,0.738316456171588,0.528716096931393,0.958603667654445,0.832477161063221,0.546946694102063,0.359483541168012,0.847260767026228,0.65265719036478,0.988630541707729,0.919522264193516,59.81 [50.61-70.68]
C93,4.34382237483137,0.277689427664721,<2e-16,58.4% [32.9%-74.2%],38.8% [20%-53.2%],87.7% [61.5%-96%],69.1% [41.4%-83.7%],99.3% [89.7%-100%],93.9% [72%-98.7%],0.328592898760071,0.199945744344091,0.614548783503298,0.41360378207976,0.897136401661315,0.72006600827705,0.741808450158156,0.532258367145577,0.960452821860486,0.83679746506919,0.999553112371251,0.986815015479938,77 [44.68-132.7]
C95,4.15472612411362,0.30181785940031,<2e-16,51.6% [25.6%-68.5%],33.4% [15.3%-47.7%],82.3% [50.7%-93.6%],62.1% [32.7%-78.7%],98.4% [81.5%-99.9%],90.2% [61.1%-97.5%],0.255912878682397,0.152518353465256,0.507076935661054,0.326976873070837,0.815026870882832,0.611122073020498,0.684733256434092,0.476733215397413,0.936407431502549,0.786890646006112,0.998614667051407,0.975105858718777,63.73 [35.27-115.16]
C97,3.19823146221943,0.258565709611137,<2e-16,24.3% [12.8%-34.3%],14.5% [7.4%-21%],48.6% [28%-63.3%],31.1% [16.8%-43%],79.6% [54.3%-90.9%],59% [35.5%-73.9%],0.128123561216934,0.0739139837654593,0.27969223426943,0.167829270781224,0.542799542175802,0.35480593519345,0.343294387693759,0.210065375360754,0.633202756284571,0.430173863227882,0.908776200282799,0.73888437236193,24.49 [14.75-40.65]
D04,0.544055169658966,0.288905252263767,0.060,1.9% [0.8%-3%],1.1% [0.5%-1.7%],4.6% [2%-7.1%],2.6% [1.1%-4%],10.6% [4.7%-16.1%],6.1% [2.7%-9.4%],0.0084477646144705,0.00473885915705052,0.0201090075077577,0.0113081405378326,0.0473329920549543,0.0267778618114525,0.0302803683924312,0.0170878683330737,0.0707421780676192,0.0402933529530057,0.16072620838238,0.0935538644268621,1.72 [0.98-3.04]
D05,0.573537954776237,0.243032125143398,0.018,2% [1%-2.9%],1.1% [0.6%-1.7%],4.7% [2.5%-6.9%],2.7% [1.4%-3.9%],10.9% [5.8%-15.7%],6.2% [3.3%-9.1%],0.010490540757116,0.0058992793881949,0.0249192157940991,0.0140563343464314,0.0584224161473837,0.0332014168627522,0.0294279397678437,0.0165544005782451,0.0688193794573682,0.039066098183401,0.156664495145099,0.090839254443587,1.77 [1.1-2.86]
D09,1.33474547114491,0.301774459033544,1e-05,4.2% [1.7%-6.7%],2.4% [1%-3.8%],9.8% [4.1%-15.1%],5.6% [2.3%-8.8%],21.8% [9.6%-32.4%],12.9% [5.5%-19.8%],0.0174662400542904,0.00981272980573589,0.0413078689440592,0.0233289960670544,0.0957737933151733,0.0547699467623486,0.0665436170578151,0.0378983120517068,0.151499877020548,0.0880562844919969,0.324472499631274,0.197559493475724,3.8 [2.1-6.86]
D12,0.486498988582172,0.0674773382161982,6e-13,1.8% [1.6%-2.1%],1% [0.9%-1.2%],4.3% [3.7%-4.9%],2.4% [2.1%-2.8%],9.9% [8.7%-11.2%],5.7% [5%-6.5%],0.0158076019922335,0.00890147958016663,0.0373941650420533,0.0211520290971237,0.086576460214432,0.0495174913946871,0.0207607342662531,0.0117528912866948,0.0485222111196862,0.0276478623113414,0.111766412168566,0.0646372918587377,1.63 [1.43-1.86]
D13,1.17393750162997,0.288886540872108,5e-05,3.6% [1.6%-5.6%],2% [0.9%-3.2%],8.4% [3.7%-12.9%],4.8% [2.1%-7.4%],18.9% [8.7%-28%],11.1% [5%-16.8%],0.015802193805336,0.00888241322417205,0.037408478419896,0.0211266719153302,0.0869588792369365,0.0496685881702622,0.0560875001291677,0.0318232174115733,0.128672484361115,0.0742720387260138,0.280325454146893,0.168332459328431,3.23 [1.84-5.7]
D17,-0.284710798345534,0.223840575030715,0.203,<1%,<1%,2% [1.1%-2.9%],1.1% [0.6%-1.6%],4.8% [2.7%-6.8%],2.7% [1.5%-3.9%],0.00478906086620334,0.00268458841413988,0.0114196189922791,0.00641000247071799,0.0270214636437386,0.0152184494858709,0.0122610883952412,0.00689007346093284,0.0290204586722601,0.0163699162714355,0.0679662713106821,0.03868245192233,0.75 [0.49-1.17]
D22,-0.178144485453579,0.250210224649869,0.476,<1%,<1%,2.3% [1.2%-3.3%],1.3% [0.6%-1.9%],5.3% [2.7%-7.8%],3% [1.5%-4.4%],0.0048352864555421,0.00271194940310482,0.011528566694505,0.00647471297316404,0.0272762679004176,0.0153708946384781,0.0141116915838456,0.00793279490785093,0.0333612122281548,0.0188355774521299,0.0778898690629823,0.0444294986701468,0.84 [0.51-1.37]
D23,-0.254306201294874,0.242746873735363,0.295,<1%,<1%,2.1% [1.1%-3.1%],1.2% [0.6%-1.7%],4.9% [2.6%-7.2%],2.8% [1.5%-4.1%],0.00460916068549133,0.00258367798326398,0.0109965656799413,0.00617206039929308,0.0260397579990596,0.0146625901824562,0.012958132509591,0.00728282979965533,0.0306572073095157,0.0172992789012875,0.071712626449439,0.040849313090437,0.78 [0.48-1.25]
D25,-0.0487834679734437,0.302038029322636,0.872,1.1% [0.4%-1.7%],<1%,2.6% [1%-4%],1.4% [0.6%-2.3%],6% [2.5%-9.4%],3.4% [1.4%-5.4%],0.0044094386515211,0.00248058345610902,0.0104966010483716,0.00591213681451108,0.0248033901792223,0.0140129710937609,0.017120500497145,0.00962352270124012,0.040411571493624,0.0228355779797079,0.093911215158379,0.0537304476991312,0.95 [0.53-1.72]
D32,1.65755357683228,0.277567477647337,2e-09,5.8% [2.7%-8.8%],3.3% [1.5%-5%],13.3% [6.3%-19.8%],7.7% [3.6%-11.6%],28.9% [14.4%-40.9%],17.4% [8.3%-25.5%],0.0267925000104097,0.0151009540072141,0.0629206272251753,0.0357516606316367,0.143611272693375,0.0831744063080885,0.0881476787252042,0.0503422687285316,0.197693104351363,0.116002542664845,0.409180808266425,0.255168418732742,5.25 [3.05-9.04]
D35,0.74277851051103,0.267468448530633,0.005,2.4% [1.1%-3.6%],1.3% [0.6%-2%],5.6% [2.7%-8.3%],3.2% [1.5%-4.8%],12.8% [6.3%-18.8%],7.4% [3.6%-11%],0.0112899555810206,0.00634020810775326,0.0268059034211654,0.0151038542342685,0.0627689199325417,0.0356532604450002,0.0358336965256747,0.0202366840796911,0.0834164966381246,0.0476291048159336,0.187877827449435,0.110058515142688,2.1 [1.24-3.55]
D37,2.46984759909711,0.0943317365633144,<2e-16,12.6% [10.3%-14.8%],7.3% [5.9%-8.6%],27.3% [22.9%-31.5%],16.4% [13.6%-19.2%],53.1% [46%-59.3%],34.7% [29.2%-39.7%],0.103257726276464,0.059307655318426,0.228927500211243,0.135672538576199,0.460443524563378,0.292464852933494,0.147523642585204,0.0858283370786628,0.314854669070082,0.191543426737162,0.592983397257941,0.396825274050594,11.82 [9.83-14.22]
D38,3.42048847482659,0.162562956703497,<2e-16,29.4% [21%-36.8%],17.7% [12.4%-22.7%],56.4% [43.2%-66.5%],37.2% [27.1%-45.9%],86.2% [74%-92.6%],67% [53%-76.9%],0.210373225369777,0.123989592613499,0.431587528475412,0.27134673918079,0.739808137977187,0.52967482517449,0.367948671511848,0.227094883896984,0.664805706394191,0.458696718646753,0.926384480620657,0.768941424656495,30.58 [22.24-42.06]
D41,1.70082210466506,0.133026525819547,<2e-16,6% [4.5%-7.6%],3.4% [2.5%-4.3%],13.8% [10.4%-17.1%],8% [6%-10%],29.8% [23%-35.9%],18% [13.6%-22.2%],0.0448646399622563,0.0254291036352474,0.103887694765821,0.0596855667154103,0.229781324642028,0.136234465322718,0.0756811324431931,0.0433404990959384,0.170577401236645,0.0999535985751953,0.359493807045358,0.221877500224622,5.48 [4.22-7.11]
D43,4.67196884578867,0.125469956968784,<2e-16,70.1% [59.7%-77.8%],49.3% [40%-57.1%],94.5% [88.7%-97.3%],80.3% [70.6%-86.8%],99.9% [99.5%-100%],98% [94.6%-99.2%],0.597399676587873,0.39967045558516,0.887058795559895,0.705639229759359,0.994517563403277,0.946008385351333,0.778461522869271,0.571422948709196,0.972771283582191,0.868139481629838,0.999822606302694,0.9922230379309,106.91 [83.6-136.71]
D46,3.49894104899627,0.11679442628457,<2e-16,31.3% [25.1%-37.1%],19% [15%-22.9%],59.1% [49.8%-66.7%],39.5% [32.1%-46.1%],88.1% [80.6%-92.7%],69.8% [60.1%-77.1%],0.25081954946144,0.149619412362916,0.498165790654831,0.320832677868531,0.805849783417917,0.601316312914412,0.37056199067356,0.229324332651811,0.666762998517181,0.46120899519612,0.926879786358257,0.770573212036117,33.08 [26.31-41.59]
D47,2.19936047200367,0.171878379565616,<2e-16,9.8% [6.6%-12.8%],5.6% [3.7%-7.4%],21.7% [15%-27.9%],12.8% [8.7%-16.8%],44.2% [32.1%-54.2%],27.9% [19.5%-35.5%],0.0655940784304749,0.0372979469203446,0.149782579485056,0.0868890431790923,0.320744405665259,0.194768259880776,0.128353371438505,0.0741880568935632,0.279086075082977,0.167763219824883,0.541978455509871,0.354818410991791,9.02 [6.44-12.63]
D48,1.93519860475219,0.196394866913249,<2e-16,7.6% [4.7%-10.3%],4.3% [2.7%-5.9%],17.1% [10.9%-22.9%],10% [6.3%-13.6%],36.2% [24.1%-46.3%],22.2% [14.3%-29.4%],0.0471858365314834,0.0267016408069153,0.109209845592953,0.0626938346928378,0.241035754162417,0.143059780758643,0.103494908431861,0.0593295317086154,0.229394905212716,0.135746884384012,0.463349349944166,0.294244785480147,6.93 [4.71-10.18]
D50,1.3318371693165,0.0753175968284645,<2e-16,4.2% [3.6%-4.8%],2.4% [2%-2.7%],9.7% [8.3%-11.1%],5.6% [4.7%-6.4%],21.6% [18.7%-24.4%],12.7% [10.9%-14.5%],0.0357896646443564,0.0201629909095581,0.0833826764736145,0.047481898906074,0.186771636433281,0.109065571177167,0.048296625100816,0.0273047471365445,0.11076435088138,0.063557105408135,0.2439409398968,0.144826464122899,3.79 [3.27-4.39]
D52,2.7113790817515,0.301706653136555,<2e-16,15.7% [6.7%-23.9%],9.2% [3.8%-14.2%],33.6% [15.4%-47.8%],20.5% [8.9%-30.6%],62.3% [32.9%-78.9%],42.2% [20%-58.2%],0.067453854630584,0.0383473246968866,0.153904506613209,0.0893170462518951,0.328787050816009,0.200010045800093,0.238607692269557,0.14176623308683,0.478349253858434,0.305775529464672,0.788753365920688,0.581868335949963,15.05 [8.33-27.19]
D59,2.70520560154094,0.301712095821155,<2e-16,15.7% [6.7%-23.8%],9.1% [3.8%-14.1%],33.4% [15.3%-47.6%],20.4% [8.9%-30.4%],62.1% [32.7%-78.7%],41.9% [19.9%-57.9%],0.0670297785215335,0.038115396237395,0.153011203262248,0.088808052523169,0.327147788897715,0.198978134395113,0.237505289866884,0.140955020771009,0.476374893087784,0.304081672241802,0.786673077942901,0.579244424986359,14.96 [8.28-27.02]
D61,3.46839013381625,0.134092254030918,<2e-16,30.5% [23.5%-36.9%],18.5% [14%-22.8%],58% [47.3%-66.6%],38.6% [30.2%-46%],87.4% [78.2%-92.7%],68.8% [57.5%-77%],0.234923665806145,0.139529799147582,0.472754664321755,0.301730045984038,0.78216445437513,0.57470453116775,0.369204431856511,0.228418896436202,0.665866870104651,0.460436388387655,0.926758171654825,0.770395871389547,32.09 [24.67-41.73]
